"X","Y","(H00-H01) Vint"
526980.01,2262861.01,803.454833984
526980.01,2262961.01,802.387878418
526980.01,2263061.01,804.945495605
526980.01,2263161.01,812.116394043
526980.01,2263261.01,823.467712402
526980.01,2263361.01,837.234130859
526980.01,2263461.01,851.699035645
526980.01,2263561.01,868.803894043
526980.01,2263661.01,890.401306152
526980.01,2263761.01,920.039978027
526980.01,2263861.01,961.179748535
526980.01,2263961.01,1013.335632324
526980.01,2264061.01,1076.661987305
526980.01,2264161.01,1150.616333008
526980.01,2264261.01,1231.146240234
526980.01,2264361.01,1317.97265625
526980.01,2264461.01,1407.032592773
526980.01,2264561.01,1490.782470703
526980.01,2264661.01,1565.613769531
526980.01,2264761.01,1621.050415039
526980.01,2264861.01,1651.928466797
526980.01,2264961.01,1653.123413086
526980.01,2265061.01,1618.515991211
526980.01,2265161.01,1560.553955078
526980.01,2265261.01,1486.483886719
526980.01,2265361.01,1406.876708984
527080.01,2261261.01,926.972229004
527080.01,2261361.01,943.043151855
527080.01,2261461.01,954.45880127
527080.01,2261561.01,959.334838867
527080.01,2261661.01,957.25378418
527080.01,2261761.01,948.988464355
527080.01,2261861.01,935.763000488
527080.01,2261961.01,918.99822998
527080.01,2262061.01,899.981811523
527080.01,2262161.01,880.214477539
527080.01,2262261.01,860.01940918
527080.01,2262361.01,841.939147949
527080.01,2262461.01,825.944946289
527080.01,2262561.01,813.224121094
527080.01,2262661.01,804.35534668
527080.01,2262761.01,799.16015625
527080.01,2262861.01,797.80682373
527080.01,2262961.01,799.630859375
527080.01,2263061.01,806.075439453
527080.01,2263161.01,817.564453125
527080.01,2263261.01,831.981384277
527080.01,2263361.01,845.963867188
527080.01,2263461.01,858.596862793
527080.01,2263561.01,871.788513184
527080.01,2263661.01,890.170532227
527080.01,2263761.01,917.086181641
527080.01,2263861.01,955.84576416
527080.01,2263961.01,1007.870605469
527080.01,2264061.01,1072.707641602
527080.01,2264161.01,1148.794799805
527080.01,2264261.01,1231.315795898
527080.01,2264361.01,1319.171386719
527080.01,2264461.01,1405.103759766
527080.01,2264561.01,1485.219970703
527080.01,2264661.01,1552.204101563
527080.01,2264761.01,1602.159179688
527080.01,2264861.01,1628.709960938
527080.01,2264961.01,1626.482666016
527080.01,2265061.01,1592.785888672
527080.01,2265161.01,1536.014282227
527080.01,2265261.01,1463.898681641
527080.01,2265361.01,1385.04675293
527080.01,2265461.01,1312.559082031
527080.01,2265561.01,1251.417358398
527080.01,2265661.01,1202.249267578
527080.01,2265761.01,1162.848388672
527180.01,2261261.01,934.617675781
527180.01,2261361.01,949.785888672
527180.01,2261461.01,959.881164551
527180.01,2261561.01,963.28729248
527180.01,2261661.01,959.623413086
527180.01,2261761.01,949.994750977
527180.01,2261861.01,935.624084473
527180.01,2261961.01,918.683532715
527180.01,2262061.01,899.059265137
527180.01,2262161.01,878.649963379
527180.01,2262261.01,858.194763184
527180.01,2262361.01,838.928100586
527180.01,2262461.01,822.349060059
527180.01,2262561.01,809.067565918
527180.01,2262661.01,799.80657959
527180.01,2262761.01,795.633605957
527180.01,2262861.01,796.262023926
527180.01,2262961.01,801.817810059
527180.01,2263061.01,813.269775391
527180.01,2263161.01,830.054138184
527180.01,2263261.01,847.196044922
527180.01,2263361.01,860.598510742
527180.01,2263461.01,869.666259766
527180.01,2263561.01,877.543701172
527180.01,2263661.01,889.837219238
527180.01,2263761.01,912.577941895
527180.01,2263861.01,948.837097168
527180.01,2263961.01,999.444519043
527180.01,2264061.01,1063.908569336
527180.01,2264161.01,1139.52746582
527180.01,2264261.01,1220.808349609
527180.01,2264361.01,1303.30847168
527180.01,2264461.01,1380.417114258
527180.01,2264561.01,1446.774047852
527180.01,2264661.01,1498.946411133
527180.01,2264761.01,1535.39440918
527180.01,2264861.01,1553.811645508
527180.01,2264961.01,1551.350097656
527180.01,2265061.01,1522.137695313
527180.01,2265161.01,1468.564453125
527180.01,2265261.01,1398.567382813
527180.01,2265361.01,1323.48815918
527180.01,2265461.01,1256.991455078
527180.01,2265561.01,1203.665405273
527180.01,2265661.01,1163.785522461
527180.01,2265761.01,1134.327636719
527180.01,2265861.01,1111.049926758
527280.01,2261261.01,941.939086914
527280.01,2261361.01,955.564147949
527280.01,2261461.01,964.056945801
527280.01,2261561.01,966.115966797
527280.01,2261661.01,961.09765625
527280.01,2261761.01,950.744384766
527280.01,2261861.01,935.975524902
527280.01,2261961.01,918.157653809
527280.01,2262061.01,898.812072754
527280.01,2262161.01,878.043029785
527280.01,2262261.01,857.822998047
527280.01,2262361.01,838.847351074
527280.01,2262461.01,822.368713379
527280.01,2262561.01,808.985168457
527280.01,2262661.01,799.814758301
527280.01,2262761.01,796.627563477
527280.01,2262861.01,799.990234375
527280.01,2262961.01,809.732788086
527280.01,2263061.01,826.776062012
527280.01,2263161.01,848.435180664
527280.01,2263261.01,868.306274414
527280.01,2263361.01,880.204467773
527280.01,2263461.01,884.098205566
527280.01,2263561.01,885.316101074
527280.01,2263661.01,891.497375488
527280.01,2263761.01,909.638793945
527280.01,2263861.01,942.955444336
527280.01,2263961.01,991.429260254
527280.01,2264061.01,1053.603881836
527280.01,2264161.01,1125.5703125
527280.01,2264261.01,1201.722045898
527280.01,2264361.01,1274.230224609
527280.01,2264461.01,1335.459594727
527280.01,2264561.01,1381.518554688
527280.01,2264661.01,1412.371582031
527280.01,2264761.01,1433.499023438
527280.01,2264861.01,1443.66796875
527280.01,2264961.01,1439.173583984
527280.01,2265061.01,1416.908569336
527280.01,2265161.01,1370.260009766
527280.01,2265261.01,1305.91003418
527280.01,2265361.01,1236.817504883
527280.01,2265461.01,1176.676635742
527280.01,2265561.01,1131.738037109
527280.01,2265661.01,1102.272583008
527280.01,2265761.01,1084.015869141
527280.01,2265861.01,1071.836303711
527380.01,2261161.01,933.133728027
527380.01,2261261.01,948.051513672
527380.01,2261361.01,959.715698242
527380.01,2261461.01,966.585021973
527380.01,2261561.01,966.476623535
527380.01,2261661.01,960.10748291
527380.01,2261761.01,948.905700684
527380.01,2261861.01,934.074279785
527380.01,2261961.01,916.362915039
527380.01,2262061.01,897.083984375
527380.01,2262161.01,877.785095215
527380.01,2262261.01,858.60559082
527380.01,2262361.01,841.141357422
527380.01,2262461.01,826.090576172
527380.01,2262561.01,813.752380371
527380.01,2262661.01,805.675048828
527380.01,2262761.01,803.868774414
527380.01,2262861.01,809.251953125
527380.01,2262961.01,822.678283691
527380.01,2263061.01,844.467590332
527380.01,2263161.01,870.832885742
527380.01,2263261.01,893.012207031
527380.01,2263361.01,903.186462402
527380.01,2263461.01,902.156860352
527380.01,2263561.01,897.202880859
527380.01,2263661.01,897.395996094
527380.01,2263761.01,911.14239502
527380.01,2263861.01,941.583557129
527380.01,2263961.01,986.934509277
527380.01,2264061.01,1044.783447266
527380.01,2264161.01,1110.090332031
527380.01,2264261.01,1176.309570313
527380.01,2264361.01,1233.791259766
527380.01,2264461.01,1275.2578125
527380.01,2264561.01,1296.424316406
527380.01,2264661.01,1303.527587891
527380.01,2264761.01,1305.310913086
527380.01,2264861.01,1308.756347656
527380.01,2264961.01,1309.943481445
527380.01,2265061.01,1297.160400391
527380.01,2265161.01,1260.663818359
527380.01,2265261.01,1203.056152344
527380.01,2265361.01,1138.42199707
527380.01,2265461.01,1082.562866211
527380.01,2265561.01,1045.136962891
527380.01,2265661.01,1026.062011719
527380.01,2265761.01,1018.796081543
527380.01,2265861.01,1017.252868652
527380.01,2265961.01,1019.227355957
527480.01,2261161.01,939.469726563
527480.01,2261261.01,952.110656738
527480.01,2261361.01,961.802490234
527480.01,2261461.01,963.451782227
527480.01,2261561.01,962.128662109
527480.01,2261661.01,955.111877441
527480.01,2261761.01,943.735656738
527480.01,2261861.01,928.92956543
527480.01,2261961.01,911.866882324
527480.01,2262061.01,893.438171387
527480.01,2262161.01,875.354980469
527480.01,2262261.01,859.176940918
527480.01,2262361.01,844.295471191
527480.01,2262461.01,832.112060547
527480.01,2262561.01,822.879577637
527480.01,2262661.01,817.12121582
527480.01,2262761.01,816.572692871
527480.01,2262861.01,823.205627441
527480.01,2262961.01,839.134033203
527480.01,2263061.01,864.405456543
527480.01,2263161.01,893.762634277
527480.01,2263261.01,917.317687988
527480.01,2263361.01,926.695678711
527480.01,2263461.01,923.109558105
527480.01,2263561.01,914.619995117
527480.01,2263661.01,911.091796875
527480.01,2263761.01,921.277709961
527480.01,2263861.01,947.961181641
527480.01,2263961.01,988.199523926
527480.01,2264061.01,1038.557495117
527480.01,2264161.01,1093.792114258
527480.01,2264261.01,1145.458374023
527480.01,2264361.01,1184.61315918
527480.01,2264461.01,1201.863769531
527480.01,2264561.01,1196.971801758
527480.01,2264661.01,1179.274291992
527480.01,2264761.01,1165.258178711
527480.01,2264861.01,1165.760498047
527480.01,2264961.01,1175.797119141
527480.01,2265061.01,1177.83581543
527480.01,2265161.01,1154.23815918
527480.01,2265261.01,1103.914428711
527480.01,2265361.01,1043.087280273
527480.01,2265461.01,989.669189453
527480.01,2265561.01,956.297302246
527480.01,2265661.01,944.503417969
527480.01,2265761.01,946.362792969
527480.01,2265861.01,954.353271484
527480.01,2265961.01,966.446777344
527580.01,2261161.01,943.713500977
527580.01,2261261.01,953.034179688
527580.01,2261361.01,957.116821289
527580.01,2261461.01,958.260742188
527580.01,2261561.01,954.549072266
527580.01,2261661.01,946.497924805
527580.01,2261761.01,934.351501465
527580.01,2261861.01,919.681640625
527580.01,2261961.01,903.519470215
527580.01,2262061.01,886.449523926
527580.01,2262161.01,870.712341309
527580.01,2262261.01,856.777893066
527580.01,2262361.01,847.967407227
527580.01,2262461.01,840.721374512
527580.01,2262561.01,835.221252441
527580.01,2262661.01,831.892883301
527580.01,2262761.01,832.50390625
527580.01,2262861.01,839.80871582
527580.01,2262961.01,857.126281738
527580.01,2263061.01,884.209655762
527580.01,2263161.01,914.873046875
527580.01,2263261.01,938.739624023
527580.01,2263361.01,948.893615723
527580.01,2263461.01,946.050598145
527580.01,2263561.01,937.730957031
527580.01,2263661.01,933.688842773
527580.01,2263761.01,941.332702637
527580.01,2263861.01,962.768493652
527580.01,2263961.01,995.586975098
527580.01,2264061.01,1035.730957031
527580.01,2264161.01,1076.881713867
527580.01,2264261.01,1110.439086914
527580.01,2264361.01,1127.203369141
527580.01,2264461.01,1120.766845703
527580.01,2264561.01,1091.233764648
527580.01,2264661.01,1051.790649414
527580.01,2264761.01,1025.475463867
527580.01,2264861.01,1025.615600586
527580.01,2264961.01,1047.351074219
527580.01,2265061.01,1067.265625
527580.01,2265161.01,1058.491333008
527580.01,2265261.01,1016.620178223
527580.01,2265361.01,959.112304688
527580.01,2265461.01,907.399414063
527580.01,2265561.01,876.370788574
527580.01,2265661.01,868.853942871
527580.01,2265761.01,876.554321289
527580.01,2265861.01,892.21472168
527580.01,2265961.01,912.724182129
527580.01,2266061.01,935.799133301
527680.01,2261061.01,937.474609375
527680.01,2261161.01,944.896484375
527680.01,2261261.01,948.193237305
527680.01,2261361.01,950.508972168
527680.01,2261461.01,949.156494141
