"X","Y","(H10-H20) Vint"
527880.01,2263061.01,3151.5390625
527880.01,2263161.01,3160.813476563
527880.01,2263261.01,3166.216552734
527880.01,2263361.01,3157.015380859
527880.01,2263461.01,3168.805175781
527880.01,2263561.01,3176.824951172
527880.01,2263661.01,3175.849853516
527880.01,2263761.01,3165.448974609
527880.01,2263861.01,3167.608886719
527880.01,2263961.01,3159.522216797
527880.01,2264061.01,3135.846679688
527880.01,2264161.01,3123.346191406
527880.01,2264261.01,3113.204345703
527880.01,2264361.01,3080.577148438
527880.01,2264461.01,3065.695800781
527880.01,2264561.01,3050.868164063
527880.01,2264661.01,2831.096435547
527880.01,2264761.01,3017.220947266
527880.01,2264861.01,3006.913085938
527880.01,2264961.01,3072.302490234
527880.01,2265061.01,3072.449707031
527880.01,2265161.01,2495.135009766
527880.01,2265261.01,2035.350341797
527880.01,2265361.01,2951.101806641
527880.01,2265461.01,2864.634765625
527880.01,2265561.01,3192.557373047
527880.01,2265661.01,3526.747558594
527880.01,2265761.01,3538.824951172
527880.01,2265861.01,3221.475097656
527880.01,2265961.01,3217.068603516
527880.01,2266061.01,3211.732910156
527880.01,2266161.01,-9999
527880.01,2266261.01,-9999
527980.01,2260961.01,-9999
527980.01,2261061.01,-9999
527980.01,2261161.01,3368.927978516
527980.01,2261261.01,3344.203857422
527980.01,2261361.01,3381.080078125
527980.01,2261461.01,3409.577880859
527980.01,2261561.01,3333.356689453
527980.01,2261661.01,3292.733886719
527980.01,2261761.01,3231.178466797
527980.01,2261861.01,3142.354980469
527980.01,2261961.01,3105.079833984
527980.01,2262061.01,3102.091552734
527980.01,2262161.01,3115.316894531
527980.01,2262261.01,3128.196289063
527980.01,2262361.01,3164.25
527980.01,2262461.01,3184.091064453
527980.01,2262561.01,3171.061279297
527980.01,2262661.01,3174.520507813
527980.01,2262761.01,3172.552734375
527980.01,2262861.01,3178.010742188
527980.01,2262961.01,3171.352539063
527980.01,2263061.01,3164.283935547
527980.01,2263161.01,3161.198730469
527980.01,2263261.01,3166.428222656
527980.01,2263361.01,3164.292724609
527980.01,2263461.01,3161.930908203
527980.01,2263561.01,3165.581054688
527980.01,2263661.01,3168.716064453
527980.01,2263761.01,3166.02734375
527980.01,2263861.01,3155.335693359
527980.01,2263961.01,3139.561279297
527980.01,2264061.01,3114.387939453
527980.01,2264161.01,3115.173095703
527980.01,2264261.01,3099.923339844
527980.01,2264361.01,3076.874511719
527980.01,2264461.01,2984.362304688
527980.01,2264561.01,2929.659179688
527980.01,2264661.01,2859.802001953
527980.01,2264761.01,3939.174316406
527980.01,2264861.01,3172.899902344
527980.01,2264961.01,2582.950195313
527980.01,2265061.01,3206.689208984
527980.01,2265161.01,3137.2734375
527980.01,2265261.01,3140.996582031
527980.01,2265361.01,2949.387939453
527980.01,2265461.01,2887.185058594
527980.01,2265561.01,4255.854980469
527980.01,2265661.01,2824.317382813
527980.01,2265761.01,2967.588134766
527980.01,2265861.01,3269.950195313
527980.01,2265961.01,3208.999023438
527980.01,2266061.01,3214.358642578
527980.01,2266161.01,3241.266601563
