"X","Y","(H02-H03) Vint"
527680.01,2261661.01,374.269805908
527680.01,2261761.01,1352.011108398
527680.01,2261861.01,1903.370361328
527680.01,2261961.01,1900.000366211
527680.01,2262061.01,1900.000610352
527680.01,2262161.01,1936.110107422
527680.01,2262261.01,1986.229980469
527680.01,2262361.01,2031.018798828
527680.01,2262461.01,2078.354492188
527680.01,2262561.01,2138.201416016
527680.01,2262661.01,2182.956298828
527680.01,2262761.01,2278.477050781
527680.01,2262861.01,2310.811767578
527680.01,2262961.01,2385.113769531
527680.01,2263061.01,2443.016113281
527680.01,2263161.01,2492.306152344
527680.01,2263261.01,2551.177246094
527680.01,2263361.01,2551.241699219
527680.01,2263461.01,2488.945068359
527680.01,2263561.01,2384.591064453
527680.01,2263661.01,2325.523193359
527680.01,2263761.01,2208.958007813
527680.01,2263861.01,2018.950927734
527680.01,2263961.01,1900.000366211
527680.01,2264061.01,1900.00012207
527680.01,2264161.01,1964.209472656
527680.01,2264261.01,2168.409912109
527680.01,2264361.01,2239.804931641
527680.01,2264461.01,2122.668212891
527680.01,2264561.01,2100.087646484
527680.01,2264661.01,2039.045898438
527680.01,2264761.01,2015.238891602
527680.01,2264861.01,1988.477661133
527680.01,2264961.01,1983.814819336
527680.01,2265061.01,2041.631835938
527680.01,2265161.01,2041.480224609
527680.01,2265261.01,1979.114624023
527680.01,2265361.01,1934.542602539
527680.01,2265461.01,1899.99987793
527680.01,2265561.01,1904.806762695
527680.01,2265661.01,1937.834716797
527680.01,2265761.01,1988.643310547
527680.01,2265861.01,2079.801025391
527680.01,2265961.01,2162.433349609
527680.01,2266061.01,2188.001220703
527680.01,2266161.01,2217.225830078
527780.01,2261061.01,0
527780.01,2261161.01,0
527780.01,2261261.01,0
527780.01,2261361.01,0
527780.01,2261461.01,0
527780.01,2261561.01,0
527780.01,2261661.01,537.230224609
527780.01,2261761.01,1571.67578125
527780.01,2261861.01,1899.999633789
527780.01,2261961.01,1899.999633789
527780.01,2262061.01,1899.999389648
527780.01,2262161.01,1900
527780.01,2262261.01,1900.00012207
527780.01,2262361.01,2001.079101563
527780.01,2262461.01,2056.241455078
527780.01,2262561.01,2081.091064453
527780.01,2262661.01,2108.158935547
527780.01,2262761.01,2191.179443359
527780.01,2262861.01,2240.936523438
527780.01,2262961.01,2273.210205078
527780.01,2263061.01,2340.545654297
527780.01,2263161.01,2411.434570313
527780.01,2263261.01,2465.725585938
527780.01,2263361.01,2451.019042969
527780.01,2263461.01,2379.907226563
527780.01,2263561.01,2260.458984375
527780.01,2263661.01,2187.912109375
527780.01,2263761.01,2101.579589844
527780.01,2263861.01,1950.012329102
527780.01,2263961.01,1899.99987793
527780.01,2264061.01,1899.99987793
527780.01,2264161.01,1899.999755859
527780.01,2264261.01,2056.950439453
527780.01,2264361.01,2166.104248047
527780.01,2264461.01,2094.108398438
527780.01,2264561.01,2044.510620117
527780.01,2264661.01,1961.659667969
527780.01,2264761.01,1939.754394531
527780.01,2264861.01,1944.91027832
527780.01,2264961.01,1960.752807617
527780.01,2265061.01,2009.936035156
527780.01,2265161.01,2000.275024414
527780.01,2265261.01,1982.452148438
527780.01,2265361.01,1953.080566406
527780.01,2265461.01,1930.58605957
527780.01,2265561.01,1946.005126953
527780.01,2265661.01,1976.301391602
527780.01,2265761.01,2018.141357422
527780.01,2265861.01,2065.994628906
527780.01,2265961.01,2117.788574219
527780.01,2266061.01,2166.994140625
527780.01,2266161.01,2217.598632813
527880.01,2261061.01,0
527880.01,2261161.01,0
527880.01,2261261.01,0
527880.01,2261361.01,0
527880.01,2261461.01,0
527880.01,2261561.01,0
527880.01,2261661.01,792.166687012
527880.01,2261761.01,1643.661010742
527880.01,2261861.01,1900
527880.01,2261961.01,1899.999267578
527880.01,2262061.01,1900
527880.01,2262161.01,1900
527880.01,2262261.01,1899.99987793
527880.01,2262361.01,1917.340576172
527880.01,2262461.01,2003.921875
527880.01,2262561.01,2040.83984375
527880.01,2262661.01,2056.143066406
527880.01,2262761.01,2119.180175781
527880.01,2262861.01,2164.051025391
527880.01,2262961.01,2200.705078125
527880.01,2263061.01,2244.009277344
527880.01,2263161.01,2304.206054688
527880.01,2263261.01,2352.352294922
527880.01,2263361.01,2350.334716797
527880.01,2263461.01,2297.421875
527880.01,2263561.01,2213.66015625
527880.01,2263661.01,2127.303222656
527880.01,2263761.01,2014.05847168
527880.01,2263861.01,1899.999755859
527880.01,2263961.01,1900.00012207
527880.01,2264061.01,1865.445556641
527880.01,2264161.01,1900.000488281
527880.01,2264261.01,1929.809814453
527880.01,2264361.01,2061.280761719
527880.01,2264461.01,2073.183837891
527880.01,2264561.01,1993.702514648
527880.01,2264661.01,1909.158325195
527880.01,2264761.01,1899.999633789
527880.01,2264861.01,1911.920532227
527880.01,2264961.01,1935.387573242
527880.01,2265061.01,1986.534423828
527880.01,2265161.01,2012.531860352
527880.01,2265261.01,2032.049682617
527880.01,2265361.01,1998.393798828
527880.01,2265461.01,1980.690063477
527880.01,2265561.01,2002.669189453
527880.01,2265661.01,2030.942626953
527880.01,2265761.01,2066.458740234
527880.01,2265861.01,2106.612060547
527880.01,2265961.01,2170.979492188
527880.01,2266061.01,2195.452148438
527880.01,2266161.01,2236.650878906
527880.01,2266261.01,2282.052978516
527980.01,2260961.01,0
527980.01,2261061.01,0
527980.01,2261161.01,0
527980.01,2261261.01,0
527980.01,2261361.01,0
527980.01,2261461.01,0
527980.01,2261561.01,0
527980.01,2261661.01,1025.489013672
527980.01,2261761.01,1668.776245117
527980.01,2261861.01,1900.00012207
527980.01,2261961.01,1899.999267578
527980.01,2262061.01,1900.000244141
527980.01,2262161.01,1900.000488281
527980.01,2262261.01,1899.99987793
527980.01,2262361.01,1900.00012207
527980.01,2262461.01,1915.226196289
