"X","Y","(H20-H30) Vint"
527480.01,2265461.01,2482.014404297
527480.01,2265561.01,2551.341796875
527480.01,2265661.01,2637.701904297
527480.01,2265761.01,2668.555419922
527480.01,2265861.01,2679.801269531
527480.01,2265961.01,-9999
527580.01,2261161.01,-9999
527580.01,2261261.01,2523.514160156
527580.01,2261361.01,2543.71484375
527580.01,2261461.01,2546.594726563
527580.01,2261561.01,2546.185546875
527580.01,2261661.01,2539.069091797
527580.01,2261761.01,2537.301757813
527580.01,2261861.01,2528.954589844
527580.01,2261961.01,2531.581054688
527580.01,2262061.01,2531.964599609
527580.01,2262161.01,2533.982421875
527580.01,2262261.01,2515.645263672
527580.01,2262361.01,2518.992919922
527580.01,2262461.01,2529.807861328
527580.01,2262561.01,2536.036621094
527580.01,2262661.01,2529.857910156
527580.01,2262761.01,2531.830322266
527580.01,2262861.01,2528.5078125
527580.01,2262961.01,2522.541503906
527580.01,2263061.01,2520.514648438
527580.01,2263161.01,2524.915039063
527580.01,2263261.01,2523.759765625
527580.01,2263361.01,2521.793701172
527580.01,2263461.01,2521.025878906
527580.01,2263561.01,2502.379882813
527580.01,2263661.01,2519.017578125
527580.01,2263761.01,2534.540039063
527580.01,2263861.01,2520.223144531
527580.01,2263961.01,2567.268066406
527580.01,2264061.01,2606.259277344
527580.01,2264161.01,2490.411621094
527580.01,2264261.01,2490.639892578
527580.01,2264361.01,2484.112060547
527580.01,2264461.01,2486.537109375
527580.01,2264561.01,2485.234130859
527580.01,2264661.01,2483.436035156
527580.01,2264761.01,2471.028320313
527580.01,2264861.01,2477.824951172
527580.01,2264961.01,2489.067382813
527580.01,2265061.01,2495.912597656
527580.01,2265161.01,2482.135253906
527580.01,2265261.01,2504.01953125
527580.01,2265361.01,2563.732910156
527580.01,2265461.01,2709.961181641
527580.01,2265561.01,2844.286865234
527580.01,2265661.01,2827.633300781
527580.01,2265761.01,2795.111328125
527580.01,2265861.01,2056.232910156
527580.01,2265961.01,-9999
527580.01,2266061.01,-9999
527680.01,2261061.01,-9999
527680.01,2261161.01,-9999
527680.01,2261261.01,2536.841552734
527680.01,2261361.01,2546.081054688
527680.01,2261461.01,2547.432128906
527680.01,2261561.01,2538.296875
527680.01,2261661.01,2532.797363281
527680.01,2261761.01,2532.200195313
